ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_For_Days,Family_Size,TotalSpent,TotalPurchases,SpendPerPurchase,DealRate,WebChannelShare,CatalogChannelShare,StoreChannelShare
7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,71,4554,3,820,28,29.285714285714285,0.17857142857142858,0.19047619047619047,0.3333333333333333,0.47619047619047616
8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,37,4488,3,274,18,15.222222222222221,0.16666666666666666,0.2727272727272727,0.09090909090909091,0.6363636363636364
6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,64,4754,3,57,18,3.1666666666666665,0.16666666666666666,0.5,0.0,0.5
4554,1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,61,4590,3,448,21,21.333333333333332,0.19047619047619047,0.23076923076923078,0.15384615384615385,0.6153846153846154
4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,4338,4,44,12,3.6666666666666665,0.08333333333333333,0.25,0.0,0.75
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,54,4654,4,102,15,6.8,0.13333333333333333,0.5,0.0,0.5
8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,42,4467,3,61,9,6.777777777777778,0.1111111111111111,0.25,0.25,0.5
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,66,4752,2,1643,30,54.766666666666666,0.03333333333333333,0.19230769230769232,0.34615384615384615,0.46153846153846156
10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,68,4707,3,397,21,18.904761904761905,0.14285714285714285,0.5,0.08333333333333333,0.4166666666666667
9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,58,4492,3,1121,27,41.51851851851852,0.07407407407407407,0.20833333333333334,0.2916666666666667,0.5
10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,49,4983,3,473,25,18.92,0.16,0.5833333333333334,0.16666666666666666,0.25
6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,52,4411,3,50,16,3.125,0.125,0.5,0.0,0.5
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,64,4819,3,1678,35,47.94285714285714,0.17142857142857143,0.2727272727272727,0.13636363636363635,0.5909090909090909
7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,44,4391,2,58,14,4.142857142857143,0.07142857142857142,0.5,0.0,0.5
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,51,4596,3,170,14,12.142857142857142,0.07142857142857142,0.375,0.125,0.5
4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,44,4518,1,373,19,19.63157894736842,0.0,0.5,0.0,0.5
158,1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,81,4543,2,1196,21,56.95238095238095,0.047619047619047616,0.5,0.1875,0.3125
4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,47,4433,3,101,15,6.733333333333333,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,57,4883,4,316,26,12.153846153846153,0.19230769230769232,0.5,0.08333333333333333,0.4166666666666667
1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,64,4603,3,1400,25,56.0,0.12,0.3888888888888889,0.2222222222222222,0.3888888888888889
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,78,4654,1,1424,28,50.857142857142854,0.03571428571428571,0.15384615384615385,0.34615384615384615,0.5
2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,48,4999,3,844,29,29.103448275862068,0.034482758620689655,0.3157894736842105,0.2631578947368421,0.42105263157894735
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,51,4604,3,311,18,17.27777777777778,0.1111111111111111,0.45454545454545453,0.18181818181818182,0.36363636363636365
9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,44,4736,2,1149,18,63.833333333333336,0.05555555555555555,0.125,0.5,0.375
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,43,4389,2,129,14,9.214285714285714,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.42857142857142855
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,74,4575,2,32,11,2.909090909090909,0.09090909090909091,0.25,0.0,0.75
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,44,5009,2,299,23,13.0,0.13043478260869565,0.6363636363636364,0.09090909090909091,0.2727272727272727
9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,64,4350,3,320,19,16.842105263157894,0.05263157894736842,0.4166666666666667,0.08333333333333333,0.5
5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,49,4904,3,441,21,21.0,0.14285714285714285,0.38461538461538464,0.15384615384615385,0.46153846153846156
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,77,4955,4,1178,36,32.72222222222222,0.3055555555555556,0.17647058823529413,0.23529411764705882,0.5882352941176471
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,36,4817,2,85,12,7.083333333333333,0.08333333333333333,0.2,0.0,0.8
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,44,4785,2,24,13,1.8461538461538463,0.07692307692307693,0.3333333333333333,0.0,0.6666666666666666
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,51,4813,2,112,14,8.0,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.5
10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,67,4823,3,30,11,2.727272727272727,0.09090909090909091,0.25,0.0,0.75
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,43,4693,2,410,21,19.523809523809526,0.09523809523809523,0.35714285714285715,0.14285714285714285,0.5
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,50,4621,3,800,30,26.666666666666668,0.1,0.47619047619047616,0.19047619047619047,0.3333333333333333
1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,64,4741,1,1313,21,62.523809523809526,0.047619047619047616,0.21052631578947367,0.3157894736842105,0.47368421052631576
10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,70,4775,2,1483,25,59.32,0.04,0.18181818181818182,0.36363636363636365,0.45454545454545453
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,33,4570,1,1258,19,66.21052631578948,0.05263157894736842,0.375,0.375,0.25
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,39,4917,3,28,12,2.3333333333333335,0.08333333333333333,0.0,0.3333333333333333,0.6666666666666666
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,61,4472,3,227,15,15.133333333333333,0.06666666666666667,0.4,0.1,0.5
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,44,4916,2,1555,24,64.79166666666667,0.041666666666666664,0.3157894736842105,0.3157894736842105,0.3684210526315789
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,64,4788,2,861,28,30.75,0.07142857142857142,0.38095238095238093,0.09523809523809523,0.5238095238095238
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,48,4752,3,103,16,6.4375,0.125,0.5,0.16666666666666666,0.3333333333333333
7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,80,4381,1,634,23,27.565217391304348,0.043478260869565216,0.3333333333333333,0.1111111111111111,0.5555555555555556
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,63,4501,1,1918,21,91.33333333333333,0.047619047619047616,0.2777777777777778,0.4444444444444444,0.2777777777777778
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,55,4587,3,131,16,8.1875,0.1875,0.2857142857142857,0.14285714285714285,0.5714285714285714
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,58,4960,4,586,29,20.20689655172414,0.20689655172413793,0.5,0.125,0.375
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,34,4537,3,62,15,4.133333333333334,0.13333333333333333,0.4,0.2,0.4
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,52,4714,3,447,30,14.9,0.26666666666666666,0.42857142857142855,0.07142857142857142,0.5
6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,76,5017,2,939,33,28.454545454545453,0.030303030303030304,0.3076923076923077,0.2692307692307692,0.4230769230769231
10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,49,4658,2,797,23,34.65217391304348,0.17391304347826086,0.18181818181818182,0.18181818181818182,0.6363636363636364
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,68,4982,2,1143,19,60.1578947368421,0.05263157894736842,0.4,0.2,0.4
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,50,4553,2,415,23,18.043478260869566,0.13043478260869565,0.42857142857142855,0.21428571428571427,0.35714285714285715
3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,4535,3,30,13,2.3076923076923075,0.07692307692307693,0.25,0.0,0.75
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,58,4504,2,187,19,9.842105263157896,0.15789473684210525,0.4444444444444444,0.1111111111111111,0.4444444444444444
10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,68,4366,3,251,13,19.307692307692307,0.07692307692307693,0.3,0.2,0.5
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,51,4380,2,237,17,13.941176470588236,0.11764705882352941,0.4,0.1,0.5
9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,66,4505,4,91,14,6.5,0.14285714285714285,0.3333333333333333,0.0,0.6666666666666666
10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,61,4738,4,35,14,2.5,0.14285714285714285,0.25,0.0,0.75
5675,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,66,4952,2,493,28,17.607142857142858,0.21428571428571427,0.25,0.3125,0.4375
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,57,4802,3,971,34,28.558823529411764,0.14705882352941177,0.34782608695652173,0.17391304347826086,0.4782608695652174
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,66,4893,2,371,25,14.84,0.16,0.5384615384615384,0.15384615384615385,0.3076923076923077
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,51,4500,4,396,25,15.84,0.24,0.2857142857142857,0.14285714285714285,0.5714285714285714
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,41,4632,3,68,13,5.230769230769231,0.15384615384615385,0.4,0.2,0.4
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,55,4688,3,322,22,14.636363636363637,0.13636363636363635,0.4166666666666667,0.08333333333333333,0.5
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,71,4374,2,222,17,13.058823529411764,0.058823529411764705,0.4444444444444444,0.2222222222222222,0.3333333333333333
7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,70,4680,4,177,18,9.833333333333334,0.2222222222222222,0.375,0.125,0.5
793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,53,4950,3,45,15,3.0,0.06666666666666667,0.4,0.0,0.6
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,78,4484,2,1899,21,90.42857142857143,0.0,0.25,0.5,0.25
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,4632,4,22,13,1.6923076923076923,0.15384615384615385,0.25,0.0,0.75
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,4879,4,41,13,3.1538461538461537,0.07692307692307693,0.25,0.0,0.75
2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,47,4377,2,1440,24,60.0,0.041666666666666664,0.4,0.3,0.3
8216,1972,Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,54,4580,4,325,22,14.772727272727273,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2727272727272727
8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,53,4588,3,95,14,6.785714285714286,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.5714285714285714
10146,1972,PhD,Together,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,4438,3,42,12,3.5,0.08333333333333333,0.25,0.0,0.75
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,51,4916,3,72,10,7.2,0.2,0.25,0.25,0.5
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,54,4364,3,20,12,1.6666666666666667,0.16666666666666666,0.4,0.0,0.6
4405,1956,Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,70,4653,4,789,28,28.178571428571427,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.5714285714285714
8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,52,4357,3,15,10,1.5,0.1,0.3333333333333333,0.0,0.6666666666666666
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,54,4461,2,59,14,4.214285714285714,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.5
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,58,4753,2,908,28,32.42857142857143,0.03571428571428571,0.42857142857142855,0.14285714285714285,0.42857142857142855
10490,1969,PhD,Married,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,57,4885,4,417,21,19.857142857142858,0.09523809523809523,0.5,0.16666666666666666,0.3333333333333333
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,4992,4,289,21,13.761904761904763,0.19047619047619047,0.45454545454545453,0.09090909090909091,0.45454545454545453
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,54,4411,3,769,26,29.576923076923077,0.038461538461538464,0.45,0.1,0.45
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,73,4388,3,188,17,11.058823529411764,0.11764705882352941,0.5,0.125,0.375
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,69,5004,2,354,22,16.09090909090909,0.13636363636363635,0.45454545454545453,0.18181818181818182,0.36363636363636365
6613,1970,Master,Married,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,56,4944,3,727,34,21.38235294117647,0.17647058823529413,0.4,0.2,0.4
10827,1967,PhD,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,59,5010,4,146,20,7.3,0.2,0.42857142857142855,0.0,0.5714285714285714
5491,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,75,4763,3,319,23,13.869565217391305,0.17391304347826086,0.5,0.08333333333333333,0.4166666666666667
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,73,4513,3,794,26,30.53846153846154,0.07692307692307693,0.35,0.25,0.4
8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,76,4978,3,454,21,21.61904761904762,0.14285714285714285,0.26666666666666666,0.13333333333333333,0.6
10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,73,4980,3,152,20,7.6,0.2,0.42857142857142855,0.2857142857142857,0.2857142857142857
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,49,4958,3,797,26,30.653846153846153,0.038461538461538464,0.3333333333333333,0.09523809523809523,0.5714285714285714
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,54,4724,3,1690,22,76.81818181818181,0.09090909090909091,0.35714285714285715,0.21428571428571427,0.42857142857142855
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,4450,4,20,11,1.8181818181818181,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666666
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,82,4477,2,1428,22,64.9090909090909,0.045454545454545456,0.25,0.5,0.25
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,36,4820,2,209,20,10.45,0.15,0.625,0.0,0.375
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,47,4703,2,545,23,23.695652173913043,0.17391304347826086,0.26666666666666666,0.2,0.5333333333333333
524,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,60,4848,2,96,14,6.857142857142857,0.07142857142857142,0.4,0.2,0.4
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,78,4445,2,222,12,18.5,0.08333333333333333,0.2222222222222222,0.2222222222222222,0.5555555555555556
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,54,4424,5,61,13,4.6923076923076925,0.15384615384615385,0.4,0.0,0.6
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,53,4471,4,44,15,2.933333333333333,0.2,0.3333333333333333,0.0,0.6666666666666666
5824,1972,PhD,Together,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,54,4398,5,8,10,0.8,0.1,0.3333333333333333,0.0,0.6666666666666666
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,54,4578,1,817,24,34.041666666666664,0.041666666666666664,0.09090909090909091,0.45454545454545453,0.45454545454545453
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,60,4914,2,1371,31,44.225806451612904,0.12903225806451613,0.21052631578947367,0.15789473684210525,0.631578947368421
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,57,4452,3,42,12,3.5,0.08333333333333333,0.25,0.0,0.75
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,67,4867,2,60,13,4.615384615384615,0.07692307692307693,0.25,0.25,0.5
2428,1970,Graduation,Married,28164.0,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,56,4740,3,78,16,4.875,0.1875,0.3333333333333333,0.0,0.6666666666666666
8254,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,4761,3,23,12,1.9166666666666667,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,4605,3,19,12,1.5833333333333333,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,4410,3,61,14,4.357142857142857,0.14285714285714285,0.4,0.0,0.6
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,54,4801,1,449,21,21.38095238095238,0.047619047619047616,0.46153846153846156,0.07692307692307693,0.46153846153846156
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,4769,3,37,12,3.0833333333333335,0.08333333333333333,0.25,0.0,0.75
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,4455,2,38,11,3.4545454545454546,0.09090909090909091,0.25,0.0,0.75
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,41,4511,2,1131,25,45.24,0.04,0.2727272727272727,0.22727272727272727,0.5
